sale_id,date_key,rep_key,doctor_key,product_key,territory_key,quantity_sold,discount_percent,marketing_spend,revenue
44029,221,19,342,19,20,3,8.68,4475.32,927.0
44030,658,19,324,5,25,19,14.4,4097.96,3730.96
44031,676,50,45,5,25,28,7.08,2266.46,5968.44
44032,361,20,409,2,9,27,14.77,2208.06,9070.45
44033,190,11,114,15,15,73,0.41,1326.99,13836.4
44034,413,24,207,1,23,36,8.94,2241.44,10582.23
44035,329,22,290,15,16,12,12.21,4913.04,2004.98
44036,222,1,133,15,14,24,8.4,3766.12,4183.99
44037,686,44,131,2,13,91,1.04,1765.69,35495.53
44038,92,43,83,4,1,95,2.97,2418.31,25455.09
44039,440,10,311,6,10,29,11.4,2714.46,2977.16
44040,106,11,61,10,4,55,14.55,1066.4,5208.26
44041,245,8,261,6,19,58,2.7,4384.52,6539.01
44042,305,17,102,16,15,57,13.86,844.46,13637.96
44043,555,6,211,3,9,13,5.39,3058.21,1582.67
44044,598,7,72,9,13,87,14.45,2489.71,4586.28
44045,97,31,341,10,17,49,9.26,1529.66,4927.35
44046,477,37,200,6,3,27,3.68,1808.87,3013.36
44047,266,4,324,2,23,11,14.33,914.12,3714.45
44048,575,7,404,11,17,33,9.91,803.76,14371.34
44049,103,16,251,9,9,58,10.45,4559.88,3200.48
44050,254,25,376,2,24,68,13.61,4442.72,23155.01
44051,455,36,164,19,13,36,6.2,2062.38,11426.08
44052,513,35,326,6,9,27,9.54,4334.19,2830.03
44053,666,14,254,14,11,9,4.09,442.4,2111.54
44054,493,36,184,10,10,72,1.08,141.95,7892.87
44055,261,9,83,13,8,32,0.29,313.5,15462.87
44056,35,11,6,13,10,22,1.04,2582.8,10550.76
44057,381,1,311,7,22,72,7.13,3983.28,14402.35
44058,397,9,344,3,15,71,0.74,4593.1,9068.67
44059,27,25,61,3,19,42,5.95,1981.99,5082.99
44060,306,40,133,4,7,2,14.42,3066.83,472.66
44061,699,15,157,19,24,99,2.87,928.06,32537.22
44062,671,24,68,7,6,35,10.78,995.6,6725.98
44063,581,8,474,5,2,49,8.28,1908.37,10309.88
44064,165,29,186,19,3,33,6.11,4060.55,10483.95
44065,258,7,110,11,22,90,2.2,2768.09,42548.87
44066,102,46,314,6,22,63,10.28,2474.69,6549.39
44067,455,18,180,10,20,34,11.81,560.0,3322.89
44068,193,3,147,1,13,87,3.25,1709.03,27171.72
44069,299,47,366,8,5,6,2.98,566.6,469.65
44070,21,24,18,19,5,44,2.02,139.45,14587.54
44071,45,20,454,15,3,61,4.28,3305.37,11112.63
44072,480,31,494,7,20,33,7.1,1080.66,6603.21
44073,496,26,287,18,23,72,11.38,3093.77,6224.31
44074,683,38,1,6,25,91,9.1,1454.02,9584.65
44075,690,47,6,12,25,91,12.17,4168.7,23760.99
44076,223,46,37,7,3,58,7.63,1188.74,11539.43
44077,299,43,258,14,3,41,13.86,2736.67,8639.34
44078,481,8,58,2,6,51,2.66,866.8,19567.44
44079,24,32,235,6,12,45,2.79,1829.23,5068.68
44080,338,8,421,12,12,32,8.77,984.83,8678.97
44081,84,5,432,4,1,79,9.41,2455.61,19762.98
44082,60,16,471,15,13,62,12.05,878.19,10377.96
44083,288,27,300,5,21,19,1.81,3957.05,4279.71
44084,634,39,300,18,20,23,8.56,2579.55,2051.59
44085,517,1,497,1,10,5,7.99,3548.68,1485.09
44086,154,5,283,9,17,51,9.19,4646.77,2853.81
44087,281,3,475,18,24,56,0.99,3202.1,5408.72
44088,434,45,37,8,3,21,10.91,2699.16,1509.43
44089,342,17,344,14,25,36,3.0,4195.47,8542.13
44090,86,33,347,11,1,96,1.19,439.71,45854.16
44091,587,19,120,19,9,65,3.05,925.97,21323.23
44092,191,4,95,11,21,98,11.97,3755.31,41702.63
44093,252,13,158,20,6,99,0.93,2012.76,14439.23
44094,68,50,88,4,12,58,5.52,302.58,15132.58
44095,146,43,65,16,4,25,11.08,3999.77,6174.6
44096,634,26,360,17,18,88,1.34,4241.68,21512.46
44097,554,41,480,5,10,50,10.39,891.14,10278.27
44098,662,31,143,17,24,69,13.56,3004.63,14778.49
44099,574,35,280,3,17,36,6.87,1304.36,4314.23
44100,255,16,117,18,24,30,5.73,1500.95,2758.81
44101,131,24,11,8,3,85,11.83,442.78,6046.52
44102,377,30,363,3,20,27,12.52,1909.35,3039.37
44103,532,17,486,13,14,52,7.76,2824.71,23244.7
44104,199,13,112,15,4,78,1.21,4144.4,14665.34
44105,221,38,50,5,13,7,2.18,4512.75,1570.79
44106,410,7,30,17,15,91,13.08,2509.17,19598.7
44107,643,9,18,17,3,27,0.5,3755.14,6656.61
44108,171,21,111,8,10,53,10.38,1549.34,3832.19
44109,145,30,161,14,19,8,14.76,4017.42,1668.11
44110,488,37,362,13,5,57,3.54,1178.76,26645.47
44111,354,37,131,11,16,4,5.3,1935.16,1831.12
44112,181,22,322,9,23,88,10.55,3522.91,4850.48
44113,161,47,267,12,19,40,7.39,2634.26,11012.81
44114,464,31,376,12,3,61,1.57,3422.41,17849.98
44115,60,4,341,4,22,30,0.59,3788.01,8235.62
44116,215,10,279,5,15,23,12.86,3468.92,4597.68
44117,580,30,498,6,24,94,14.72,4772.24,9288.51
44118,192,30,184,19,8,51,6.01,273.33,16219.73
44119,488,41,65,16,16,45,13.85,146.45,10768.06
44120,225,7,52,5,17,11,11.07,594.11,2244.06
44121,392,15,263,5,12,36,8.23,2571.22,7578.73
44122,709,19,111,19,6,27,6.58,2917.04,8534.84
44123,161,10,475,20,3,57,10.13,2275.24,7541.48
44124,455,39,337,8,25,67,6.44,4307.06,5057.44
44125,111,27,163,7,15,1,3.91,2781.64,206.97
44126,59,3,400,13,17,45,5.71,3280.57,20562.67
44127,545,35,307,10,8,93,14.83,422.64,8777.84
44128,553,18,181,2,12,81,0.26,890.3,31843.95
44129,673,24,451,19,14,7,14.58,2942.48,2023.25
44130,29,13,332,15,7,34,12.26,2347.46,5677.55
44131,185,44,308,5,20,99,10.72,2232.6,20276.02
44132,224,17,342,5,24,22,4.24,1090.5,4832.82
44133,357,17,212,13,25,99,5.85,4308.78,45170.7
44134,492,11,225,8,18,88,6.48,4677.8,6639.77
44135,598,17,199,20,10,44,2.84,367.03,6293.71
44136,578,49,183,6,8,6,2.16,4937.93,680.2
44137,114,19,421,6,21,65,10.46,3422.29,6743.75
44138,378,7,263,12,2,38,10.15,2452.53,10150.37
44139,285,19,151,10,3,68,14.67,1767.26,6430.26
44140,97,34,129,18,17,88,0.22,552.53,8565.51
44141,124,29,248,1,2,7,1.95,1253.98,2215.61
44142,156,30,233,1,4,77,7.17,2436.21,23074.17
44143,110,42,268,4,1,17,6.63,4729.71,4383.3
44144,53,29,97,1,9,22,11.53,4030.11,6282.98
44145,174,38,251,3,17,18,13.83,352.0,1995.9
44146,679,48,271,10,10,17,12.3,2939.92,1652.22
44147,588,8,442,20,24,14,4.64,3478.02,1965.45
44148,314,4,283,5,9,75,0.15,3999.6,17179.19
44149,726,28,464,18,2,58,11.35,3557.84,5015.73
44150,694,11,335,12,9,71,2.1,4930.1,20664.33
44151,390,18,305,3,9,52,13.78,1181.45,5769.29
44152,45,21,125,2,10,51,2.98,3188.1,19503.12
44153,663,47,447,17,21,47,12.7,1688.47,10166.66
44154,117,48,51,6,5,65,5.75,2930.42,7098.49
44155,122,40,152,2,17,57,2.17,4864.94,21979.58
44156,482,32,313,9,10,31,2.62,3917.87,1860.17
44157,170,17,429,14,25,8,12.38,581.03,1714.69
44158,678,34,364,16,5,32,12.89,2765.44,7742.62
44159,400,17,50,7,8,83,10.05,2206.8,16080.69
44160,661,15,289,11,14,2,10.54,4292.76,864.9
44161,500,20,206,10,16,60,7.61,1941.24,6143.2
44162,74,39,75,2,5,78,8.11,4137.8,28251.1
44163,149,11,26,6,2,99,7.62,3745.12,10597.03
44164,537,19,372,10,4,19,10.33,3842.3,1888.07
44165,61,32,460,20,22,54,5.6,706.08,7504.69
44166,54,24,226,20,13,70,13.04,1558.89,8961.58
44167,223,6,121,8,6,68,4.1,2016.0,5261.3
44168,731,18,377,7,13,16,14.5,4104.08,2946.54
44169,473,41,101,18,9,2,5.34,1622.48,184.68
44170,316,48,293,6,23,74,5.74,1348.71,8082.21
44171,170,13,233,15,20,69,2.72,2125.33,12774.89
44172,701,26,475,9,14,6,4.24,3221.8,354.04
44173,32,8,80,12,22,91,2.74,2165.32,26312.13
44174,53,26,487,18,19,29,8.96,3355.86,2575.48
44175,139,49,268,8,5,28,8.72,772.07,2062.05
44176,374,14,47,9,16,30,6.51,3100.17,1728.26
44177,47,41,285,9,9,40,10.31,2084.84,2210.68
44178,90,6,450,19,20,40,13.67,2042.84,11684.59
44179,36,16,262,19,25,49,11.56,3108.97,14663.47
44180,225,35,374,16,13,87,10.9,2889.71,21531.12
44181,554,34,266,2,22,18,3.8,4476.01,6825.27
44182,269,40,481,1,14,1,4.18,4300.63,309.32
44183,186,27,130,15,3,99,11.95,3762.12,16590.1
44184,371,36,82,15,10,46,7.4,4130.15,8106.87
44185,235,12,305,20,19,82,2.85,1140.47,11727.99
44186,122,1,144,18,24,30,0.67,4765.5,2906.89
44187,424,29,454,6,17,41,0.56,1088.15,4724.07
44188,389,17,463,11,5,58,5.81,3732.83,26408.24
44189,117,18,398,12,16,60,7.42,4081.67,16513.86
44190,466,49,191,6,3,9,0.46,3417.22,1038.03
44191,429,16,259,9,6,88,2.33,2465.05,5296.21
44192,442,35,425,14,15,59,7.29,4896.57,13380.44
44193,39,9,8,4,25,66,7.97,3892.14,16773.3
44194,162,44,103,4,5,69,6.71,2196.24,17775.8
44195,621,39,430,16,13,80,12.5,3825.29,19443.2
44196,526,38,37,15,9,50,4.2,1942.98,9116.33
44197,166,43,83,14,17,51,13.96,904.86,10734.02
44198,445,6,367,4,8,10,8.0,2443.56,2540.58
44199,443,26,491,10,12,33,5.39,2664.19,3459.94
44200,331,17,247,7,18,4,11.13,2686.53,765.67
44201,335,24,374,10,19,48,10.46,1151.89,4762.95
44202,112,10,322,10,14,21,14.73,3066.13,1984.42
44203,714,32,37,16,4,28,2.91,2512.49,7550.96
44204,139,3,421,14,4,12,0.75,4770.91,2913.42
44205,166,19,259,20,9,61,11.13,3147.02,7980.9
44206,414,35,492,15,7,50,2.11,2558.11,9315.21
44207,169,27,444,4,10,63,11.93,4204.8,15321.93
44208,124,25,98,4,5,74,11.17,2000.37,18152.5
44209,550,21,98,7,3,94,11.27,317.46,17964.86
44210,98,2,383,10,11,39,12.01,1895.27,3802.91
44211,60,20,108,10,16,45,14.06,885.57,4285.74
44212,19,23,293,8,12,71,5.41,3415.28,5418.38
44213,124,33,368,6,13,50,10.8,3795.51,5167.8
44214,226,50,236,18,19,91,5.1,1189.03,8424.32
44215,612,8,123,9,20,36,7.56,3203.68,2050.62
44216,324,37,161,16,19,21,5.28,3194.8,5524.98
44217,17,42,214,13,11,80,5.11,3575.58,36788.47
44218,80,30,239,11,11,46,8.06,4345.03,20444.15
44219,597,31,249,16,5,98,4.25,2076.92,26063.61
44220,456,41,449,16,7,6,0.94,3119.54,1650.89
44221,541,18,301,11,21,2,5.24,4787.08,916.14
44222,646,31,432,20,13,39,10.36,367.47,5146.75
44223,706,26,64,20,13,20,9.32,4962.86,2669.98
44224,631,24,60,1,5,12,12.55,3490.61,3387.57
44225,378,5,147,7,17,2,2.28,2694.88,420.96
44226,191,11,443,10,10,18,12.22,3955.49,1751.0
44227,665,24,298,7,14,41,7.53,3075.1,8166.02
44228,491,1,357,13,10,96,4.78,1915.18,44299.7
44229,405,12,15,16,12,87,3.33,4262.53,23360.42
44230,272,38,307,10,7,55,12.2,3486.85,5351.5
44231,644,23,338,3,17,18,11.12,4238.47,2058.67
44232,430,44,381,5,22,49,9.38,677.1,10186.23
44233,520,25,208,6,17,24,5.11,2107.56,2638.78
44234,646,12,291,1,21,99,2.79,1045.69,31066.56
44235,384,3,316,4,14,1,11.26,994.76,245.06
44236,192,24,103,12,6,46,3.82,3012.76,13152.94
44237,603,26,267,9,19,85,10.5,139.53,4687.74
44238,435,15,391,2,25,16,10.19,3555.99,5663.92
44239,63,31,158,13,25,53,6.9,654.81,23912.6
44240,216,43,46,7,5,35,10.76,360.14,6727.49
44241,134,42,261,13,25,25,10.63,2879.21,10827.62
44242,619,21,66,16,2,40,7.17,3344.96,10313.78
44243,161,21,301,11,1,32,14.72,4237.39,13191.79
44244,258,21,1,4,19,75,7.33,4887.98,19193.12
44245,425,48,383,5,3,61,14.25,1915.47,11999.34
44246,528,25,403,1,24,32,9.62,4822.04,9336.18
44247,358,12,55,10,18,93,13.28,2161.62,8937.59
44248,375,48,113,10,15,11,5.37,2492.51,1153.56
44249,571,37,175,8,12,73,5.1,2681.95,5589.27
44250,9,18,151,20,23,35,7.75,443.6,4753.37
44251,197,10,166,3,6,73,3.06,1418.91,9106.19
44252,117,6,272,18,22,77,8.04,750.71,6907.44
44253,10,29,14,18,22,45,2.09,2805.57,4298.0
44254,519,29,452,13,21,18,1.33,3937.15,8607.14
44255,349,29,250,13,23,21,1.51,2264.87,10023.35
44256,706,46,262,15,15,77,10.33,4456.63,13140.82
44257,404,46,260,5,12,97,14.07,3441.94,19120.97
44258,635,9,325,3,1,41,9.96,2258.93,4750.4
44259,575,32,291,19,6,71,1.16,3429.34,23745.59
44260,4,48,154,10,24,72,2.84,4369.34,7752.44
44261,328,13,393,9,16,11,0.91,1104.5,671.65
44262,512,46,433,6,18,11,3.63,3665.53,1228.3
44263,130,11,247,4,6,55,2.32,1928.72,14835.88
44264,587,34,197,3,25,32,9.09,4616.78,3743.46
44265,484,29,153,10,12,27,0.22,1449.8,2985.56
44266,358,12,301,11,13,92,5.35,1778.38,42093.51
44267,385,49,82,13,11,35,2.21,1352.86,16586.85
44268,254,31,358,8,4,18,13.29,4460.83,1259.24
44269,167,41,158,4,5,63,5.58,4022.7,16426.67
44270,713,22,60,18,22,12,10.9,4327.7,1043.0
44271,680,26,288,7,15,19,5.82,2271.82,3854.23
44272,469,43,99,3,25,50,1.55,883.53,6334.27
44273,493,12,84,2,12,42,13.02,224.19,14399.3
44274,338,35,287,15,2,52,3.77,1850.82,9523.54
44275,51,49,468,13,6,40,10.54,2255.74,17341.64
44276,56,38,91,3,7,8,13.73,1611.58,888.1
44277,73,4,434,17,10,43,11.33,2460.31,9447.38
44278,600,45,61,17,16,21,9.26,2237.51,4721.55
44279,52,49,145,17,22,22,0.36,4038.81,5431.54
44280,125,10,179,15,25,14,7.52,4419.11,2464.11
44281,262,18,143,19,6,2,10.75,436.79,603.99
44282,575,46,254,18,2,7,11.85,4797.8,601.93
44283,548,48,140,17,25,72,0.23,3927.66,17799.13
44284,521,19,11,13,1,47,12.07,3690.71,20027.94
44285,330,15,362,18,22,80,4.59,4502.91,7445.8
44286,323,23,72,15,21,88,3.13,2391.78,16223.94
44287,241,23,67,11,15,57,9.23,1793.75,25010.58
44288,285,21,225,19,8,57,13.79,2439.31,16627.4
44289,602,26,116,12,10,12,10.13,601.8,3206.09
44290,264,45,25,14,11,63,9.57,4068.0,13936.22
44291,299,34,294,10,25,71,12.02,2785.94,6922.46
44292,205,41,361,13,19,53,3.76,3137.25,24719.11
44293,291,13,465,2,16,21,1.94,2295.41,8116.78
44294,211,25,96,17,8,38,2.57,4325.33,9173.66
44295,366,44,177,14,21,62,6.92,1696.08,14116.92
44296,464,33,22,18,10,45,6.22,4768.88,4116.71
44297,719,28,235,2,2,97,6.08,1914.59,35908.92
44298,322,13,195,20,11,29,11.0,1973.6,3799.75
44299,358,27,408,2,11,22,9.29,1828.38,7865.94
44300,94,8,212,11,18,50,14.1,2223.36,20762.03
44301,711,36,446,9,25,81,2.11,237.27,4885.91
44302,169,43,143,19,8,52,2.85,1673.73,17093.78
44303,297,6,301,10,9,99,4.09,2428.59,10522.46
44304,516,13,365,2,24,79,8.54,1225.93,28479.4
44305,98,20,41,14,7,11,2.76,4465.53,2616.55
44306,705,5,390,20,24,45,3.52,3395.06,6391.7
44307,350,45,306,14,3,6,3.74,3003.02,1412.83
44308,579,27,369,8,2,86,2.1,2420.94,6792.77
44309,650,49,298,5,8,53,8.53,1959.36,11121.11
44310,401,19,194,1,19,71,4.29,4284.45,21936.26
44311,451,1,126,2,3,27,5.48,4832.6,10059.12
44312,475,4,97,16,19,95,7.08,3887.07,24518.99
44313,419,2,78,13,17,28,8.46,3635.61,12421.39
44314,4,44,444,7,7,33,10.8,4312.35,6340.22
44315,324,26,136,7,17,73,5.25,402.39,14897.99
44316,369,33,82,1,24,92,6.27,538.66,27836.42
44317,614,44,393,1,17,29,2.87,2656.36,9092.82
44318,395,45,239,4,1,99,4.37,1122.31,26144.14
44319,556,38,377,5,5,45,0.3,3056.35,10292.03
44320,119,7,185,11,2,45,9.97,4304.67,19584.23
44321,700,29,458,11,1,9,2.52,228.88,4240.96
44322,190,5,27,14,5,20,7.97,3751.74,4502.48
44323,622,9,102,7,19,28,12.94,272.43,5250.52
44324,416,13,168,2,8,72,2.95,3216.32,27542.32
44325,106,46,202,2,20,27,4.53,4822.03,10160.22
44326,165,40,211,11,4,7,12.8,1343.98,2950.67
44327,638,48,491,13,21,90,6.67,4198.48,40706.63
44328,346,46,412,5,23,34,1.19,3497.22,7706.78
44329,98,29,461,19,14,60,2.73,3457.87,19747.95
44330,486,18,217,18,16,31,7.51,4967.74,2796.94
44331,331,30,409,3,18,9,3.16,3166.19,1121.52
44332,370,10,382,18,4,88,13.88,1749.17,7392.89
44333,442,19,394,8,16,55,2.78,3403.05,4314.04
44334,120,48,159,14,16,95,2.27,3726.08,22711.38
44335,299,9,367,10,3,54,13.9,4598.15,5152.47
44336,143,21,389,7,11,82,0.12,544.74,17640.79
44337,707,1,334,6,16,75,8.39,4131.14,7961.14
44338,642,41,335,7,1,54,13.73,3863.83,10034.12
44339,616,26,412,3,17,89,1.41,235.29,11291.04
44340,93,14,73,4,7,83,10.64,4137.3,20481.71
44341,297,39,490,6,7,46,8.46,416.96,4879.1
44342,447,29,72,15,5,83,10.28,1916.87,14172.67
44343,480,43,364,15,25,48,13.94,754.94,7861.89
44344,712,7,141,4,10,2,9.27,2036.26,501.1
44345,258,24,71,12,18,63,14.28,2078.41,16054.73
44346,522,27,196,5,9,34,11.71,398.58,6886.27
44347,683,42,405,18,8,23,10.67,1162.49,2004.25
44348,375,2,145,4,16,35,12.3,3597.49,8476.42
44349,427,2,53,3,20,83,11.24,3815.61,9479.96
44350,101,16,2,6,13,97,2.52,1116.22,10956.16
44351,622,12,161,17,20,55,14.07,274.83,11710.45
44352,244,40,491,20,16,13,7.25,4978.96,1775.11
44353,23,26,418,9,18,61,6.29,3381.59,3522.39
44354,354,10,491,9,4,24,3.9,3959.1,1421.2
44355,466,15,392,4,8,87,3.16,3972.74,23265.86
44356,225,48,237,7,5,57,5.9,3547.45,11552.87
44357,444,25,486,18,7,39,9.14,4365.03,3456.72
44358,269,4,476,18,16,98,13.63,375.69,8256.89
44359,533,26,255,12,3,19,0.4,2126.01,5625.92
44360,314,23,457,14,25,55,6.59,2272.37,12567.47
44361,120,37,306,18,22,49,5.72,2167.94,4506.54
44362,481,49,129,16,13,26,8.78,846.18,6587.69
44363,120,42,117,7,2,67,6.48,1321.03,13495.99
44364,710,4,94,13,11,44,13.95,2835.52,18348.68
44365,136,1,301,11,17,90,5.07,2571.15,41300.25
44366,77,1,32,16,1,85,11.82,3859.99,20818.95
44367,354,39,62,6,13,58,4.22,1272.18,6436.86
44368,58,3,351,13,25,56,5.29,4658.45,25703.08
44369,86,48,324,7,7,25,7.98,1720.18,4955.05
44370,1,48,164,15,14,42,10.93,3697.17,7119.76
44371,77,15,143,3,5,14,1.58,2587.25,1773.06
44372,522,43,376,19,11,68,8.77,1236.8,20991.26
44373,444,18,114,9,6,66,3.15,433.8,3938.81
44374,581,21,78,17,20,61,1.35,701.32,14910.53
44375,148,8,433,18,16,42,6.82,2458.75,3817.68
44376,574,25,18,14,1,84,2.77,2084.72,19978.9
44377,525,32,139,17,1,78,2.54,2377.29,18835.94
44378,186,6,461,19,16,62,4.75,198.47,19982.44
44379,677,50,336,1,13,87,3.37,1956.33,27138.02
44380,522,40,143,16,7,3,0.64,4152.29,827.95
44381,162,20,203,7,21,62,0.63,1701.27,13270.05
44382,290,49,395,2,13,78,2.08,851.08,30104.99
44383,421,29,249,9,7,46,2.68,3592.33,2758.55
44384,196,5,475,9,10,6,5.26,3291.15,350.27
44385,34,35,439,17,15,69,1.49,475.51,16842.08
44386,672,19,443,1,14,56,6.9,1439.66,16830.02
44387,597,39,324,5,5,11,14.99,3180.71,2145.14
44388,570,12,474,18,1,49,10.72,1350.62,4267.54
44389,408,33,63,5,6,9,2.1,3785.74,2021.24
44390,297,35,380,5,15,94,11.56,4343.38,19070.85
44391,537,42,185,15,5,75,13.92,276.31,12287.06
44392,36,38,154,3,12,62,11.76,3206.08,7039.93
44393,264,48,399,1,15,57,5.54,4423.3,17380.8
44394,382,46,362,15,24,70,10.26,315.35,11955.52
44395,114,8,333,1,13,63,12.44,4366.62,17807.1
44396,617,38,342,20,13,91,2.26,2117.29,13094.25
44397,605,31,368,17,14,51,9.36,1177.69,11453.98
44398,601,11,104,2,4,59,3.83,381.16,22364.76
44399,443,4,85,5,7,79,12.09,4767.69,15931.58
44400,163,40,139,10,15,21,7.31,975.82,2157.1
44401,38,5,186,4,15,51,13.26,3103.24,12216.16
44402,92,42,322,17,7,21,4.83,2068.21,4952.06
44403,631,22,459,20,12,15,7.72,977.8,2037.82
44404,723,44,125,16,22,26,1.06,3745.06,7145.21
44405,672,17,346,3,17,83,1.75,2678.07,10493.53
44406,101,20,425,12,11,58,3.64,4983.02,16615.18
44407,507,43,117,18,21,47,13.81,1986.57,3951.68
44408,179,12,143,1,24,54,5.94,2243.14,16396.29
44409,284,44,244,20,18,32,3.05,4545.59,4567.35
44410,355,17,254,16,7,63,14.71,3695.15,14924.79
44411,297,27,461,20,12,1,3.21,2924.34,142.49
44412,535,23,463,19,2,14,7.21,1419.43,4395.63
44413,488,5,440,5,25,81,12.34,2684.46,16288.46
44414,279,49,498,14,21,15,2.69,3316.88,3570.6
44415,544,28,375,7,4,8,13.18,3032.18,1496.01
44416,650,37,51,11,15,61,11.89,4093.03,25981.35
44417,593,30,127,11,20,7,13.82,231.65,2916.16
44418,355,45,230,10,13,73,8.2,4153.24,7426.49
44419,319,29,178,5,23,54,7.47,3436.32,11462.25
44420,195,14,147,16,20,93,11.44,4683.47,22876.54
44421,93,8,428,14,18,18,11.04,1518.93,3917.05
44422,433,46,492,19,11,37,4.39,2534.04,11970.08
44423,558,27,75,9,18,85,12.94,294.43,4559.94
44424,27,6,332,5,14,25,5.79,3258.31,5402.94
44425,415,7,87,10,5,96,4.95,1937.82,10112.1
44426,162,26,1,3,10,10,13.63,2615.91,1111.41
44427,101,42,350,14,4,12,4.51,2146.1,2803.05
44428,699,30,39,2,10,65,3.23,4793.61,24792.86
44429,473,17,407,18,5,59,13.51,4949.58,4977.89
44430,706,6,473,7,9,90,8.62,839.7,17714.1
44431,158,3,368,5,12,83,8.69,1522.44,17385.61
44432,492,19,300,8,1,86,12.3,537.33,6085.05
44433,9,19,21,7,13,39,4.85,2526.77,7992.8
44434,212,24,412,12,7,55,13.65,2594.71,14119.05
44435,439,28,395,10,25,55,1.02,1675.61,6032.93
44436,679,35,152,7,20,8,5.22,2396.54,1633.17
44437,111,35,140,15,23,38,4.97,4860.26,6872.72
44438,203,5,188,12,25,38,13.34,1671.51,9790.0
44439,65,38,67,18,14,99,8.47,3354.6,8839.46
44440,715,6,161,7,21,46,5.54,3089.25,9359.04
44441,161,29,77,3,15,21,4.27,889.17,2586.89
44442,414,23,450,18,14,72,8.0,4167.78,6461.71
44443,645,45,245,7,14,7,10.18,1823.13,1354.24
44444,690,37,298,13,20,64,2.04,1270.48,30382.96
44445,705,32,300,13,9,60,4.64,3339.82,27728.02
44446,266,1,313,5,25,22,12.89,4509.31,4396.27
44447,572,49,144,19,23,24,4.64,3041.23,7744.07
44448,205,34,84,6,10,7,1.34,3274.16,800.22
44449,667,44,224,14,2,74,10.1,1707.35,16273.59
44450,584,28,215,19,17,13,14.31,1432.16,3769.34
44451,156,50,190,14,9,93,8.1,2486.54,20906.94
44452,173,7,394,20,8,14,8.2,4566.69,1892.07
44453,308,37,191,14,5,97,14.27,4915.57,20342.13
44454,450,29,279,15,14,8,0.14,4157.68,1520.43
44455,62,19,465,20,5,33,0.5,4299.63,4833.97
44456,373,48,434,15,16,74,8.24,4926.95,12923.18
44457,460,44,72,17,20,96,12.06,3729.92,20918.18
44458,475,19,4,18,24,86,1.36,2650.92,8275.21
44459,381,20,328,4,24,20,8.49,2942.0,5054.1
44460,717,15,376,8,12,13,9.74,2068.71,946.68
44461,572,24,151,19,4,28,7.57,4550.64,8757.15
44462,86,41,34,2,7,33,7.35,1306.79,12051.24
44463,143,8,310,18,5,40,1.78,3011.48,3832.54
44464,7,7,481,10,10,88,11.66,4199.56,8615.06
44465,295,19,270,16,13,67,11.9,4777.89,16395.34
44466,691,28,469,4,9,56,6.3,2161.31,14490.14
44467,519,12,4,6,9,39,5.35,4926.51,4277.17
44468,652,26,474,18,25,15,4.61,3477.9,1395.79
44469,526,35,338,4,7,74,11.65,4536.58,18054.41
44470,34,4,46,2,20,58,12.42,2686.27,20021.91
44471,329,34,37,1,13,28,9.84,856.54,8149.27
44472,609,7,193,4,3,10,0.55,3016.23,2746.31
44473,638,27,190,16,22,64,12.79,3494.63,15503.01
44474,34,3,67,5,5,93,6.01,852.16,20052.01
44475,406,33,91,16,2,23,6.1,4402.95,5998.78
44476,18,12,315,5,7,64,13.02,2077.52,12770.06
44477,430,19,80,6,5,63,12.3,2394.28,6401.93
44478,428,17,55,8,20,84,0.15,4882.97,6766.95
44479,293,18,420,3,16,10,6.35,984.36,1205.09
44480,580,3,23,10,15,84,13.94,2592.1,8011.22
44481,80,13,32,20,21,29,11.21,4457.79,3790.78
44482,86,32,206,7,2,77,4.99,2686.26,15757.44
44483,572,5,432,5,25,48,3.02,1471.18,10678.66
44484,48,25,123,9,8,2,14.65,242.44,105.19
44485,691,22,39,14,12,25,12.41,3233.13,5356.57
44486,84,8,395,11,19,54,12.87,4050.26,22744.07
44487,607,16,317,20,9,20,6.08,4640.27,2765.38
44488,308,32,131,6,2,90,10.26,2976.85,9358.36
44489,252,5,143,3,18,7,5.27,627.21,853.29
44490,481,36,378,6,14,12,7.29,3901.51,1289.08
44491,180,25,8,3,5,38,0.67,1783.61,4857.08
44492,596,16,253,17,22,13,10.96,1504.26,2868.1
44493,310,24,90,9,20,6,12.19,4979.08,324.65
44494,426,14,340,3,13,52,11.62,1447.62,5913.82
44495,486,13,429,12,23,76,7.13,2499.01,20983.08
44496,662,23,50,8,12,67,8.75,2436.05,4932.57
44497,39,25,66,2,7,63,1.18,4536.81,24539.06
44498,279,27,289,20,12,71,8.56,4114.28,9557.88
44499,625,8,177,4,10,66,0.94,3518.57,18054.58
44500,376,18,401,4,16,96,5.59,4636.02,25028.47
44501,639,37,297,19,17,96,10.11,2196.98,29199.44
44502,41,6,19,12,8,6,14.74,1267.03,1520.82
44503,670,6,231,16,13,47,14.76,315.67,11127.84
44504,718,25,460,13,8,17,11.08,1152.17,7325.71
44505,47,20,11,2,22,47,3.38,959.18,17899.36
44506,484,23,60,12,23,45,2.5,3423.93,13043.6
44507,185,17,21,13,12,87,9.38,1420.23,38207.15
44508,72,32,428,13,11,40,13.34,1851.83,16798.87
44509,569,16,347,19,18,25,13.6,661.91,7308.79
44510,574,37,151,10,13,11,13.18,4409.07,1058.35
44511,342,20,79,18,15,13,10.0,2766.68,1141.33
44512,569,3,487,8,3,5,1.78,718.05,396.22
